images,url,image_urls,title
"[{'url': 'http://files.explosm.net/comics/Dave/heeeeeeeeeeheeeeeeeeeeeeeeeeheeeeeeeeeeeeehahahahahahahaAHAHahaHAHAHAHAHAHAHAAHAAAAAAAAAAAGHHHHHHHHHHAAAAAAAAAAAHAHAHAHAHAHHAHAHAHAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA.png?t=A97B61', 'path': 'full/heeeeeeeeeeheeeeeeeeeeeeeeeeheeeeeeeeeeeeehahahahahahahaAHAHahaHAHAHAHAHAHAHAAHAAAAAAAAAAAGHHHHHHHHHHAAAAAAAAAAAHAHAHAHAHAHHAHAHAHAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA.jpg', 'checksum': '69ca49855451dac3944b6dc4dad5c09c'}]",//files.explosm.net/comics/Dave/heeeeeeeeeeheeeeeeeeeeeeeeeeheeeeeeeeeeeeehahahahahahahaAHAHahaHAHAHAHAHAHAHAAHAAAAAAAAAAAGHHHHHHHHHHAAAAAAAAAAAHAHAHAHAHAHHAHAHAHAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA.png?t=A97B61,http://files.explosm.net/comics/Dave/heeeeeeeeeeheeeeeeeeeeeeeeeeheeeeeeeeeeeeehahahahahahahaAHAHahaHAHAHAHAHAHAHAAHAAAAAAAAAAAGHHHHHHHHHHAAAAAAAAAAAHAHAHAHAHAHHAHAHAHAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA.png?t=A97B61,heeeeeeeeeeheeeeeeeeeeeeeeeeheeeeeeeeeeeeehahahahahahahaAHAHahaHAHAHAHAHAHAHAAHAAAAAAAAAAAGHHHHHHHHHHAAAAAAAAAAAHAHAHAHAHAHHAHAHAHAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA.png
"[{'url': 'http://files.explosm.net/comics/Rob/pedo.png?t=BF00B8', 'path': 'full/pedo.jpg', 'checksum': '62a3e4aa47275a3f937ff0548707c5a5'}]",//files.explosm.net/comics/Rob/pedo.png?t=BF00B8,http://files.explosm.net/comics/Rob/pedo.png?t=BF00B8,pedo.png
"[{'url': 'http://files.explosm.net/comics/Kris/away.png?t=EF5AC4', 'path': 'full/away.jpg', 'checksum': 'ad237a0889a55829fada5b53633657bf'}]",//files.explosm.net/comics/Kris/away.png?t=EF5AC4,http://files.explosm.net/comics/Kris/away.png?t=EF5AC4,away.png
"[{'url': 'http://files.explosm.net/comics/Dave/ifeltnothingbutshamemakingthiscartoon.png?t=FE3945', 'path': 'full/ifeltnothingbutshamemakingthiscartoon.jpg', 'checksum': '2f255752ec1cb9d5d3c98065d8027394'}]",//files.explosm.net/comics/Dave/ifeltnothingbutshamemakingthiscartoon.png?t=FE3945,http://files.explosm.net/comics/Dave/ifeltnothingbutshamemakingthiscartoon.png?t=FE3945,ifeltnothingbutshamemakingthiscartoon.png
"[{'url': 'http://files.explosm.net/comics/Rob/dogtreats.png?t=C86444', 'path': 'full/dogtreats.jpg', 'checksum': '653656363f918c4666b3d3a65ae1b440'}]",//files.explosm.net/comics/Rob/dogtreats.png?t=C86444,http://files.explosm.net/comics/Rob/dogtreats.png?t=C86444,dogtreats.png
"[{'url': 'http://files.explosm.net/comics/Kris/better.png?t=0F7DD5', 'path': 'full/better.jpg', 'checksum': '8a39d435ce98e8a3bd27bfb1863a6293'}]",//files.explosm.net/comics/Kris/better.png?t=0F7DD5,http://files.explosm.net/comics/Kris/better.png?t=0F7DD5,better.png
"[{'url': 'http://files.explosm.net/comics/Dave/awwwyeahgetthatbigdoublebuttbitch.png?t=A3DA19', 'path': 'full/awwwyeahgetthatbigdoublebuttbitch.jpg', 'checksum': '54d583f755085855440f131f4ec94f61'}]",//files.explosm.net/comics/Dave/awwwyeahgetthatbigdoublebuttbitch.png?t=A3DA19,http://files.explosm.net/comics/Dave/awwwyeahgetthatbigdoublebuttbitch.png?t=A3DA19,awwwyeahgetthatbigdoublebuttbitch.png
"[{'url': 'http://files.explosm.net/comics/Kris/headspin.png?t=FDAE97', 'path': 'full/headspin.jpg', 'checksum': '1a96ee3b782e4c90fb8bc55d9ba5de68'}]",//files.explosm.net/comics/Kris/headspin.png?t=FDAE97,http://files.explosm.net/comics/Kris/headspin.png?t=FDAE97,headspin.png
"[{'url': 'http://files.explosm.net/comics/Rob/undo.png?t=F6E704', 'path': 'full/undo.jpg', 'checksum': 'c8120e143d90efad91ad6028f1d15ab7'}]",//files.explosm.net/comics/Rob/undo.png?t=F6E704,http://files.explosm.net/comics/Rob/undo.png?t=F6E704,undo.png
"[{'url': 'http://files.explosm.net/comics/Dave/boing1.png?t=034038', 'path': 'full/boing1.jpg', 'checksum': '72dadfe5942619625b82ec64363f0ab4'}]",//files.explosm.net/comics/Dave/boing1.png?t=034038,http://files.explosm.net/comics/Dave/boing1.png?t=034038,boing1.png
"[{'url': 'http://files.explosm.net/comics/Kris/properly.png?t=931DD6', 'path': 'full/properly.jpg', 'checksum': '8489cdec86bd140ac80291d7bfa1d374'}]",//files.explosm.net/comics/Kris/properly.png?t=931DD6,http://files.explosm.net/comics/Kris/properly.png?t=931DD6,properly.png
"[{'url': 'http://files.explosm.net/comics/Rob/vest.png?t=3B5B8E', 'path': 'full/vest.jpg', 'checksum': '6ac71b2ed2a6a7f7c2b9abdd71370b6a'}]",//files.explosm.net/comics/Rob/vest.png?t=3B5B8E,http://files.explosm.net/comics/Rob/vest.png?t=3B5B8E,vest.png
"[{'url': 'http://files.explosm.net/comics/Dave/doccydrugz1.png?t=240D6D', 'path': 'full/doccydrugz1.jpg', 'checksum': '6d80a1490a640bfe211c2cde7a0d6663'}]",//files.explosm.net/comics/Dave/doccydrugz1.png?t=240D6D,http://files.explosm.net/comics/Dave/doccydrugz1.png?t=240D6D,doccydrugz1.png
"[{'url': 'http://files.explosm.net/comics/Kris/spin.png?t=C6E06B', 'path': 'full/spin.jpg', 'checksum': 'e9e5e8ea09d712ca3c6964cd35d0f704'}]",//files.explosm.net/comics/Kris/spin.png?t=C6E06B,http://files.explosm.net/comics/Kris/spin.png?t=C6E06B,spin.png
"[{'url': 'http://files.explosm.net/comics/Rob/magic-8-ball2.png?t=F0C5D8', 'path': 'full/magic-8-ball2.jpg', 'checksum': '17f41e935dcfef4d65ad1af6c557c637'}]",//files.explosm.net/comics/Rob/magic-8-ball2.png?t=F0C5D8,http://files.explosm.net/comics/Rob/magic-8-ball2.png?t=F0C5D8,magic-8-ball2.png
"[{'url': 'http://files.explosm.net/comics/Dave/perspective.png?t=811221', 'path': 'full/perspective.jpg', 'checksum': '42f4b018630b97ac689a720e1292b87e'}]",//files.explosm.net/comics/Dave/perspective.png?t=811221,http://files.explosm.net/comics/Dave/perspective.png?t=811221,perspective.png
"[{'url': 'http://files.explosm.net/comics/Kris/dirty.png?t=DD8385', 'path': 'full/dirty.jpg', 'checksum': '3c12bf973cebdd32c7a825675d839e6d'}]",//files.explosm.net/comics/Kris/dirty.png?t=DD8385,http://files.explosm.net/comics/Kris/dirty.png?t=DD8385,dirty.png
"[{'url': 'http://files.explosm.net/comics/Rob/the-guy.png?t=8054AB', 'path': 'full/the-guy.jpg', 'checksum': '66c16f9e0ac58d4d4846ad305c7db812'}]",//files.explosm.net/comics/Rob/the-guy.png?t=8054AB,http://files.explosm.net/comics/Rob/the-guy.png?t=8054AB,the-guy.png
"[{'url': 'http://files.explosm.net/comics/Dave/tellalot1.png?t=E1AAEA', 'path': 'full/tellalot1.jpg', 'checksum': 'dcb83cd3e0568862d8291d1b81194f30'}]",//files.explosm.net/comics/Dave/tellalot1.png?t=E1AAEA,http://files.explosm.net/comics/Dave/tellalot1.png?t=E1AAEA,tellalot1.png
"[{'url': 'http://files.explosm.net/comics/Kris/control.png?t=DAAF9C', 'path': 'full/control.jpg', 'checksum': 'c6f5baf618850191136f2af942725c0f'}]",//files.explosm.net/comics/Kris/control.png?t=DAAF9C,http://files.explosm.net/comics/Kris/control.png?t=DAAF9C,control.png
"[{'url': 'http://files.explosm.net/comics/Rob/abyss.png?t=94125E', 'path': 'full/abyss.jpg', 'checksum': 'cd5a91388e064b5d24d983f12c03eb25'}]",//files.explosm.net/comics/Rob/abyss.png?t=94125E,http://files.explosm.net/comics/Rob/abyss.png?t=94125E,abyss.png
"[{'url': 'http://files.explosm.net/comics/Dave/secondcoming.png?t=24679F', 'path': 'full/secondcoming.jpg', 'checksum': 'a6e1a883c31a2172d16c11fe3750b65b'}]",//files.explosm.net/comics/Dave/secondcoming.png?t=24679F,http://files.explosm.net/comics/Dave/secondcoming.png?t=24679F,secondcoming.png
"[{'url': 'http://files.explosm.net/comics/Kris/heck.png?t=C988A7', 'path': 'full/heck.jpg', 'checksum': '671f92774dee86618ac84323fdce8447'}]",//files.explosm.net/comics/Kris/heck.png?t=C988A7,http://files.explosm.net/comics/Kris/heck.png?t=C988A7,heck.png
"[{'url': 'http://files.explosm.net/comics/Rob/cartoonist.png?t=58314B', 'path': 'full/cartoonist.jpg', 'checksum': '1881f08abd36114ad876157a90d0f7f1'}]",//files.explosm.net/comics/Rob/cartoonist.png?t=58314B,http://files.explosm.net/comics/Rob/cartoonist.png?t=58314B,cartoonist.png
"[{'url': 'http://files.explosm.net/comics/Dave/doccy.png?t=AB4E79', 'path': 'full/doccy.jpg', 'checksum': '472e25c13f886d84b790eee9476c1790'}]",//files.explosm.net/comics/Dave/doccy.png?t=AB4E79,http://files.explosm.net/comics/Dave/doccy.png?t=AB4E79,doccy.png
"[{'url': 'http://files.explosm.net/comics/Kris/pie.png?t=93BBBA', 'path': 'full/pie.jpg', 'checksum': '6f7b1bc6ecce338e39e832773aa49462'}]",//files.explosm.net/comics/Kris/pie.png?t=93BBBA,http://files.explosm.net/comics/Kris/pie.png?t=93BBBA,pie.png
"[{'url': 'http://files.explosm.net/comics/Dave/hisdickpicwasonly50kbinsize.png?t=36843B', 'path': 'full/hisdickpicwasonly50kbinsize.jpg', 'checksum': '89311f7d3f4a00b82f5e91186b2d1e55'}]",//files.explosm.net/comics/Dave/hisdickpicwasonly50kbinsize.png?t=36843B,http://files.explosm.net/comics/Dave/hisdickpicwasonly50kbinsize.png?t=36843B,hisdickpicwasonly50kbinsize.png
"[{'url': 'http://files.explosm.net/comics/Rob/homecoming.png?t=951F20', 'path': 'full/homecoming.jpg', 'checksum': '5a6b62a3b66f72cfd5bf147c2fa1fedb'}]",//files.explosm.net/comics/Rob/homecoming.png?t=951F20,http://files.explosm.net/comics/Rob/homecoming.png?t=951F20,homecoming.png
"[{'url': 'http://files.explosm.net/comics/Dave/Ryan-Guest-Comic.gif?t=5EF065', 'path': 'full/Ryan-Guest-Comic.jpg', 'checksum': '7666d71b0968dc324ca4cd78a7a00b6a'}]",//files.explosm.net/comics/Dave/Ryan-Guest-Comic.gif?t=5EF065,http://files.explosm.net/comics/Dave/Ryan-Guest-Comic.gif?t=5EF065,Ryan-Guest-Comic.gif
"[{'url': 'http://files.explosm.net/comics/Rob/hax.png?t=C4B6F5', 'path': 'full/hax.jpg', 'checksum': 'd3bb3dd136922ae54807b8454e18cf01'}]",//files.explosm.net/comics/Rob/hax.png?t=C4B6F5,http://files.explosm.net/comics/Rob/hax.png?t=C4B6F5,hax.png
"[{'url': 'http://files.explosm.net/comics/Dave/creekyeah.png?t=99ECEE', 'path': 'full/creekyeah.jpg', 'checksum': 'd7e0102f9731cd2e65859027a29e49d4'}]",//files.explosm.net/comics/Dave/creekyeah.png?t=99ECEE,http://files.explosm.net/comics/Dave/creekyeah.png?t=99ECEE,creekyeah.png
"[{'url': 'http://files.explosm.net/comics/Kris/feelings.png?t=6B4C26', 'path': 'full/feelings.jpg', 'checksum': 'f225a111529ee41ffa0f241c5d1159c1'}]",//files.explosm.net/comics/Kris/feelings.png?t=6B4C26,http://files.explosm.net/comics/Kris/feelings.png?t=6B4C26,feelings.png
"[{'url': 'http://files.explosm.net/comics/Rob/mailman.png?t=BD51FB', 'path': 'full/mailman.jpg', 'checksum': '2e8df6d9eae369589063e9296fe95b51'}]",//files.explosm.net/comics/Rob/mailman.png?t=BD51FB,http://files.explosm.net/comics/Rob/mailman.png?t=BD51FB,mailman.png
"[{'url': 'http://files.explosm.net/comics/Kris/shove.png?t=925B49', 'path': 'full/shove.jpg', 'checksum': 'f0202bc1a8f866a2e0a2fc5dbe6ae6ea'}]",//files.explosm.net/comics/Kris/shove.png?t=925B49,http://files.explosm.net/comics/Kris/shove.png?t=925B49,shove.png
"[{'url': 'http://files.explosm.net/comics/Dave/grandfather.png?t=D7E557', 'path': 'full/grandfather.jpg', 'checksum': '268a3eeb7e8551b25913c04844be6e49'}]",//files.explosm.net/comics/Dave/grandfather.png?t=D7E557,http://files.explosm.net/comics/Dave/grandfather.png?t=D7E557,grandfather.png
"[{'url': 'http://files.explosm.net/comics/Rob/needle.png?t=591AF3', 'path': 'full/needle.jpg', 'checksum': '4ca64262a93c2d4d2256cc5ffeaca491'}]",//files.explosm.net/comics/Rob/needle.png?t=591AF3,http://files.explosm.net/comics/Rob/needle.png?t=591AF3,needle.png
"[{'url': 'http://files.explosm.net/comics/Dave/taxidermy.png?t=F93D0E', 'path': 'full/taxidermy.jpg', 'checksum': 'd4aba399832604fba3eabe132b17c1cc'}]",//files.explosm.net/comics/Dave/taxidermy.png?t=F93D0E,http://files.explosm.net/comics/Dave/taxidermy.png?t=F93D0E,taxidermy.png
"[{'url': 'http://files.explosm.net/comics/Rob/round-hole.png?t=5BD0CF', 'path': 'full/round-hole.jpg', 'checksum': '2732855c3d25582c4ff1dfc0594fcbbd'}]",//files.explosm.net/comics/Rob/round-hole.png?t=5BD0CF,http://files.explosm.net/comics/Rob/round-hole.png?t=5BD0CF,round-hole.png
"[{'url': 'http://files.explosm.net/comics/Kris/negative.png?t=46131C', 'path': 'full/negative.jpg', 'checksum': 'e02c2eca19b2baf047347c13bca27d12'}]",//files.explosm.net/comics/Kris/negative.png?t=46131C,http://files.explosm.net/comics/Kris/negative.png?t=46131C,negative.png
"[{'url': 'http://files.explosm.net/comics/Dave/chalky.png?t=24B0C0', 'path': 'full/chalky.jpg', 'checksum': '4129974fe907150ff15e65b6aaff790d'}]",//files.explosm.net/comics/Dave/chalky.png?t=24B0C0,http://files.explosm.net/comics/Dave/chalky.png?t=24B0C0,chalky.png
"[{'url': 'http://files.explosm.net/comics/Kris/woohooo.png?t=E7ED42', 'path': 'full/woohooo.jpg', 'checksum': 'de25ea5c03f6de0dd7ca80c6e186178d'}]",//files.explosm.net/comics/Kris/woohooo.png?t=E7ED42,http://files.explosm.net/comics/Kris/woohooo.png?t=E7ED42,woohooo.png
"[{'url': 'http://files.explosm.net/comics/Rob/results2.png?t=5C6FAD', 'path': 'full/results2.jpg', 'checksum': '29386a1c2185766eb8e124e404fac685'}]",//files.explosm.net/comics/Rob/results2.png?t=5C6FAD,http://files.explosm.net/comics/Rob/results2.png?t=5C6FAD,results2.png
"[{'url': 'http://files.explosm.net/comics/Dave/will2.png?t=5152A0', 'path': 'full/will2.jpg', 'checksum': '65085bccb12586afcab0845b9faaa060'}]",//files.explosm.net/comics/Dave/will2.png?t=5152A0,http://files.explosm.net/comics/Dave/will2.png?t=5152A0,will2.png
"[{'url': 'http://files.explosm.net/comics/Kris/view-fixed.png?t=AB29DC', 'path': 'full/view-fixed.jpg', 'checksum': 'e36be6a7ab9be87f6722dd50ebe33349'}]",//files.explosm.net/comics/Kris/view-fixed.png?t=AB29DC,http://files.explosm.net/comics/Kris/view-fixed.png?t=AB29DC,view-fixed.png
"[{'url': 'http://files.explosm.net/comics/Rob/party-hard.png', 'path': 'full/party-hard.jpg', 'checksum': '0c7a208b096495c9edbfed0b418f1d33'}]",//files.explosm.net/comics/Rob/party-hard.png,http://files.explosm.net/comics/Rob/party-hard.png,party-hard.png
"[{'url': 'http://files.explosm.net/comics/Kris/ears.png', 'path': 'full/ears.jpg', 'checksum': '4a3afb9f23c9eeeb5405bfa511bf8fac'}]",//files.explosm.net/comics/Kris/ears.png,http://files.explosm.net/comics/Kris/ears.png,ears.png
"[{'url': 'http://files.explosm.net/comics/Dave/donorcarrrrd.png', 'path': 'full/donorcarrrrd.jpg', 'checksum': '59af99f1b9a4e5962bc0310aa799b116'}]",//files.explosm.net/comics/Dave/donorcarrrrd.png,http://files.explosm.net/comics/Dave/donorcarrrrd.png,donorcarrrrd.png
"[{'url': 'http://files.explosm.net/comics/Rob/oculus.png', 'path': 'full/oculus.jpg', 'checksum': 'daa70ad1c34d74c48a35cf6233017979'}]",//files.explosm.net/comics/Rob/oculus.png,http://files.explosm.net/comics/Rob/oculus.png,oculus.png
"[{'url': 'http://files.explosm.net/comics/Dave/testypoop.png', 'path': 'full/testypoop.jpg', 'checksum': '1af0d4791feb6f4eebc7dab85b3495f2'}]",//files.explosm.net/comics/Dave/testypoop.png,http://files.explosm.net/comics/Dave/testypoop.png,testypoop.png
"[{'url': 'http://files.explosm.net/comics/Kris/man.cave.gif', 'path': 'full/man.jpg', 'checksum': '9f785c470eea748dcb4d39b6792e1221'}]",//files.explosm.net/comics/Kris/man.cave.gif,http://files.explosm.net/comics/Kris/man.cave.gif,man.cave.gif
"[{'url': 'http://files.explosm.net/comics/Rob/ascii-you.png', 'path': 'full/ascii-you.jpg', 'checksum': 'b3dcaa8841ea3125e58c2e076dca903d'}]",//files.explosm.net/comics/Rob/ascii-you.png,http://files.explosm.net/comics/Rob/ascii-you.png,ascii-you.png
"[{'url': 'http://files.explosm.net/comics/Dave/boringbastards.png', 'path': 'full/boringbastards.jpg', 'checksum': '4196b2720d7bf88d00f4a9a0e2dd9b89'}]",//files.explosm.net/comics/Dave/boringbastards.png,http://files.explosm.net/comics/Dave/boringbastards.png,boringbastards.png
"[{'url': 'http://files.explosm.net/comics/Rob/sex-every-7.png', 'path': 'full/sex-every-7.jpg', 'checksum': 'df2b3e21c5b6a217a6ed0f0c3cd18766'}]",//files.explosm.net/comics/Rob/sex-every-7.png,http://files.explosm.net/comics/Rob/sex-every-7.png,sex-every-7.png
"[{'url': 'http://files.explosm.net/comics/Kris/advice-fixed.png', 'path': 'full/advice-fixed.jpg', 'checksum': '8757835c6e98d16dd8b192682af5cbd9'}]",//files.explosm.net/comics/Kris/advice-fixed.png,http://files.explosm.net/comics/Kris/advice-fixed.png,advice-fixed.png
"[{'url': 'http://files.explosm.net/comics/Dave/fumanchu.gif', 'path': 'full/fumanchu.jpg', 'checksum': 'dcab1f73c56404c08a78b7dbf50f01fe'}]",//files.explosm.net/comics/Dave/fumanchu.gif,http://files.explosm.net/comics/Dave/fumanchu.gif,fumanchu.gif
"[{'url': 'http://files.explosm.net/comics/Kris/aprilfools.png', 'path': 'full/aprilfools.jpg', 'checksum': '4765a8df54f53a65246c95896b3897d7'}]",//files.explosm.net/comics/Kris/aprilfools.png,http://files.explosm.net/comics/Kris/aprilfools.png,aprilfools.png
"[{'url': 'http://files.explosm.net/comics/Kris/lesson.png', 'path': 'full/lesson.jpg', 'checksum': 'cbaff833607b4243f7d6555ce06279fe'}]",//files.explosm.net/comics/Kris/lesson.png,http://files.explosm.net/comics/Kris/lesson.png,lesson.png
"[{'url': 'http://files.explosm.net/comics/Dave/schizophrenic.png', 'path': 'full/schizophrenic.jpg', 'checksum': '21d53baa6c97acdccd9dda139d129bda'}]",//files.explosm.net/comics/Dave/schizophrenic.png,http://files.explosm.net/comics/Dave/schizophrenic.png,schizophrenic.png
"[{'url': 'http://files.explosm.net/comics/Rob/dancerecital.png', 'path': 'full/dancerecital.jpg', 'checksum': '1f0ba8d78d23a792ff9a19fbfbd83e69'}]",//files.explosm.net/comics/Rob/dancerecital.png,http://files.explosm.net/comics/Rob/dancerecital.png,dancerecital.png
"[{'url': 'http://files.explosm.net/comics/Kris/easter11.png', 'path': 'full/easter11.jpg', 'checksum': 'efecc7eff43832e58650ffe54d0cc5c8'}]",//files.explosm.net/comics/Kris/easter11.png,http://files.explosm.net/comics/Kris/easter11.png,easter11.png
"[{'url': 'http://files.explosm.net/comics/Dave/nerdy.png', 'path': 'full/nerdy.jpg', 'checksum': '97a608d34f94fe0f0f32366c7186e31a'}]",//files.explosm.net/comics/Dave/nerdy.png,http://files.explosm.net/comics/Dave/nerdy.png,nerdy.png
"[{'url': 'http://files.explosm.net/comics/Kris/abdominalpain.png', 'path': 'full/abdominalpain.jpg', 'checksum': 'b9371ef4d7eb0b8653728466cb63517e'}]",//files.explosm.net/comics/Kris/abdominalpain.png,http://files.explosm.net/comics/Kris/abdominalpain.png,abdominalpain.png
"[{'url': 'http://files.explosm.net/comics/Rob/longest-time.png', 'path': 'full/longest-time.jpg', 'checksum': '13d13298ad38d09bb8278248c56f5259'}]",//files.explosm.net/comics/Rob/longest-time.png,http://files.explosm.net/comics/Rob/longest-time.png,longest-time.png
"[{'url': 'http://files.explosm.net/comics/Dave/shittydawg.png', 'path': 'full/shittydawg.jpg', 'checksum': 'f1160bbe0023163f069fbd10b5dc19d2'}]",//files.explosm.net/comics/Dave/shittydawg.png,http://files.explosm.net/comics/Dave/shittydawg.png,shittydawg.png
"[{'url': 'http://files.explosm.net/comics/Kris/table2.png', 'path': 'full/table2.jpg', 'checksum': '46499baa7adbe5e55a7be9fdc6f70fa1'}]",//files.explosm.net/comics/Kris/table2.png,http://files.explosm.net/comics/Kris/table2.png,table2.png
"[{'url': 'http://files.explosm.net/comics/Rob/lastlonger.png', 'path': 'full/lastlonger.jpg', 'checksum': '4571e1071c2da7981bd0e81a18daacd6'}]",//files.explosm.net/comics/Rob/lastlonger.png,http://files.explosm.net/comics/Rob/lastlonger.png,lastlonger.png
"[{'url': 'http://files.explosm.net/comics/Dave/thinnerpills.png', 'path': 'full/thinnerpills.jpg', 'checksum': 'e36e7f823f48df87c350e93d80d5c391'}]",//files.explosm.net/comics/Dave/thinnerpills.png,http://files.explosm.net/comics/Dave/thinnerpills.png,thinnerpills.png
"[{'url': 'http://files.explosm.net/comics/Kris/dress.png', 'path': 'full/dress.jpg', 'checksum': 'a3bc620727ff62d14b21406c09d93e14'}]",//files.explosm.net/comics/Kris/dress.png,http://files.explosm.net/comics/Kris/dress.png,dress.png
"[{'url': 'http://files.explosm.net/comics/Kris/smbc_guest_comic_small.png', 'path': 'full/smbc_guest_comic_small.jpg', 'checksum': '5bad009515526a7c87637d7cf67fa26f'}]",//files.explosm.net/comics/Kris/smbc_guest_comic_small.png,http://files.explosm.net/comics/Kris/smbc_guest_comic_small.png,smbc_guest_comic_small.png
